### METADATA ###
## USER ##
# id=nefarious1985#2344
# printer=voron_v2_350
# measure_type=nozzle_pin
# measure_gcode="G28 Z"
# notes=
# timestamp=2021-06-29_23-07-48
## SCRIPT ##
# data_structure=3
# hot_duration=3
# cool_duration=0
## Z_AXIS ##
# step_dist=0.0025
# max_z=330.0
# homing_speed=3.0
## FRAME_EXPANSION_COMPENSATION ##
# pullup_resistor=4700.0
# sensor_pin=P0.23
# z_stepper=stepper_z
# coeff=23.4
# gantry_factor=2.0
# frame_z_length=530.0
# max_z_offset=99999999.0
# sensor_type=100k3950
# inline_resistor=0.0
# smooth_time=2.0
# min_temp=0.0
# gcode_id=frame
# max_comp_z=0.0
# max_temp=100.0
### METADATA END ###
sample,time,mcu_pos_z,frame_t,chamber_t,bed_t,bed_target,he_t,he_target
24,2021/06/29-23:32:13,-2850,32.488075277939146,39.631996331864,105.29409141140599,105.0,100.15177575127854,100.0
24,2021/06/29-23:32:19,-2850,32.52346618764998,39.33451897648632,105.26492920397348,105.0,100.26715129359296,100.0
24,2021/06/29-23:32:26,-2850,32.577585514324774,39.61348284823197,105.25583300624814,105.0,99.62241620501368,100.0
25,2021/06/29-23:33:13,-2852,32.870042141229476,39.85334884721351,104.97962365509781,105.0,99.93315157060997,100.0
25,2021/06/29-23:33:20,-2852,32.89602361534807,39.90845527278748,104.89525264794197,105.0,100.34505050792994,100.0
25,2021/06/29-23:33:26,-2852,32.94407289679122,39.90845527278748,104.84789841951192,105.0,99.74868426247622,100.0
26,2021/06/29-23:34:13,-2853,33.18698974960863,40.20990808798746,104.75133390017469,105.0,99.95390271105819,100.0
26,2021/06/29-23:34:20,-2853,33.22817654470531,40.46355297241712,104.75378864276034,105.0,100.31242904297343,100.0
26,2021/06/29-23:34:26,-2854,33.29460309438729,40.553673511995385,104.72274552239759,105.0,99.79524024783446,100.0
27,2021/06/29-23:35:13,-2854,33.56201933372916,40.76897423929364,104.25176558825265,105.0,99.88048591507227,100.0
27,2021/06/29-23:35:20,-2855,33.57856283780695,40.688399089744394,104.2475339979151,105.0,100.34274589583717,100.0
27,2021/06/29-23:35:27,-2856,33.60425321859614,40.66149745832172,104.23779483825763,105.0,99.83173611650113,100.0
28,2021/06/29-23:36:13,-2856,33.87032095697129,40.91174144059363,104.65902907022996,105.0,99.86956575422577,100.0
28,2021/06/29-23:36:20,-2855,33.931157613884615,41.13360524337719,104.69722804894161,105.0,100.26195547792119,100.0
28,2021/06/29-23:36:27,-2856,33.956677062397986,41.160130715522484,104.70470870404628,105.0,99.82806560114739,100.0
29,2021/06/29-23:37:14,-2856,34.17483455255913,41.301248034596654,104.85672803845311,105.0,99.72125244408514,100.0
29,2021/06/29-23:37:20,-2857,34.214148628590216,41.34522630959623,104.91898976976019,105.0,100.26334036284393,100.0
29,2021/06/29-23:37:27,-2857,34.2369970779975,41.53805331045055,104.89773762601021,105.0,100.00166811567006,100.0
30,2021/06/29-23:38:14,-2858,34.45948909677258,41.74716503820656,105.01119691614188,105.0,99.79843879839324,100.0
30,2021/06/29-23:38:20,-2857,34.495722001072544,41.8165836451613,105.06963070555206,105.0,100.30298018775967,100.0
30,2021/06/29-23:38:27,-2859,34.541022109985384,41.89451058162962,105.11283058621443,105.0,99.88801355706524,100.0
31,2021/06/29-23:39:14,-2860,34.745577087312,42.101448667394095,105.10855194161898,105.0,99.71474035933404,100.0
31,2021/06/29-23:39:21,-2860,34.78897762986404,42.17015022973271,105.08975751180235,105.0,100.27605597550904,100.0
31,2021/06/29-23:39:27,-2860,34.815601266317685,42.28149687283985,105.08691008336042,105.0,99.94695723996207,100.0
32,2021/06/29-23:40:14,-2861,34.995507802805776,42.47761324037674,105.46192736496658,105.0,99.64472605497669,100.0
32,2021/06/29-23:40:21,-2860,35.0352919945361,42.45209627650826,105.40800365752652,105.0,100.18546584436854,100.0
32,2021/06/29-23:40:27,-2861,35.085558697965794,42.44358641014935,105.35784413048782,105.0,100.15011038782238,100.0
33,2021/06/29-23:41:14,-2863,35.25568807285066,42.58796852706206,105.18344665031088,105.0,99.69683234780446,100.0
33,2021/06/29-23:41:21,-2863,35.279083232918126,42.54556605443406,105.14022996921963,105.0,100.04028442556178,100.0
33,2021/06/29-23:41:28,-2863,35.30958462007418,42.638782688170124,105.1385630809596,105.0,100.32718393432582,100.0
34,2021/06/29-23:42:14,-2864,35.47526759699648,42.883335175375976,105.14035784556795,105.0,99.84507751050084,100.0
34,2021/06/29-23:42:21,-2864,35.504338343570836,42.87493107105104,105.0307891541858,105.0,99.80681687628113,100.0
34,2021/06/29-23:42:28,-2864,35.53741692226737,43.076069110098786,104.97146521135602,105.0,100.3425603529824,100.0
35,2021/06/29-23:43:15,-2864,35.70466679461949,43.201191083997514,105.18528506487564,105.0,100.02884118710064,100.0
35,2021/06/29-23:43:21,-2865,35.72652170532359,43.22616155379495,105.20040192110511,105.0,99.6390980349902,100.0
35,2021/06/29-23:43:28,-2865,35.7281984344562,43.27604883514215,105.16338346984134,105.0,100.27173316243554,100.0
36,2021/06/29-23:44:15,-2867,35.90843150091808,43.36732379800179,105.0462480716235,105.0,100.17591390877818,100.0
36,2021/06/29-23:44:21,-2867,35.922321253231885,43.32586479291086,104.96397638145017,105.0,99.69429666735216,100.0
36,2021/06/29-23:44:28,-2866,35.94853446363443,43.62327740720235,104.89115362227857,105.0,100.10355969798609,100.0
37,2021/06/29-23:45:15,-2867,36.09337246154346,43.86920735176369,105.34560823530347,105.0,100.32903738322514,100.0
37,2021/06/29-23:45:22,-2867,36.112922288446924,43.75465428465253,105.31273206452654,105.0,99.80340784880141,100.0
37,2021/06/29-23:45:28,-2867,36.12240210474386,43.705445574047644,105.19769556657221,105.0,99.80015573631954,100.0
38,2021/06/29-23:46:15,-2868,36.29559124317165,43.92634433811298,104.93732605534267,105.0,100.28475769237086,100.0
