### METADATA ###
## USER ##
# id=nefarious1985#2344
# printer=voron_v2_350
# measure_type=nozzle_pin
# measure_gcode="G28 Z"
# notes=
# timestamp=2021-06-24_02-45-50
## SCRIPT ##
# data_structure=3
# hot_duration=3
# cool_duration=0
## Z_AXIS ##
# step_dist=0.0025
# max_z=330.0
# homing_speed=3.0
## FRAME_EXPANSION_COMPENSATION ##
# pullup_resistor=4700.0
# sensor_pin=P0.23
# z_stepper=stepper_z
# coeff=23.4
# gantry_factor=0.19
# frame_z_length=530.0
# max_z_offset=99999999.0
# sensor_type=NTC 100K beta 3950
# inline_resistor=0.0
# smooth_time=2.0
# min_temp=0.0
# gcode_id=frame
# max_comp_z=0.0
# max_temp=100.0
### METADATA END ###
sample,time,mcu_pos_z,frame_t,chamber_t,bed_t,bed_target,he_t,he_target
60,2021/06/24-03:46:37,-3574,36.04808116646118,43.705445574047644,105.00542556816558,105.0,99.94667641253136,100.0
61,2021/06/24-03:47:24,-3574,36.08920565741209,43.87737545696808,105.02111399187488,105.0,100.26444284891511,100.0
61,2021/06/24-03:47:31,-3575,36.09826033317218,43.93449920395307,105.04418243778008,105.0,99.72036959672106,100.0
61,2021/06/24-03:47:38,-3575,36.082568628609025,43.95080327644865,105.03585404878756,105.0,99.97344162731768,100.0
62,2021/06/24-03:48:24,-3574,36.13401074476727,44.056596414009675,104.73790878217946,105.0,100.27752770722066,100.0
62,2021/06/24-03:48:31,-3574,36.147558170854744,43.87737545696808,104.83432571217335,105.0,99.67986730725315,100.0
62,2021/06/24-03:48:38,-3574,36.163427900986285,43.999670302256334,104.95855555105334,105.0,100.1262545922855,100.0
63,2021/06/24-03:49:24,-3575,36.200620867243195,43.98338881652586,105.75482591241443,105.0,100.30572916000065,100.0
63,2021/06/24-03:49:31,-3575,36.21647701975394,44.03221075035151,105.70765594857836,105.0,99.8313576984875,100.0
63,2021/06/24-03:49:38,-3576,36.21034513241686,44.09720180546856,105.59906171452428,105.0,99.86762041510171,100.0
64,2021/06/24-03:50:24,-3576,36.25366291982565,44.08096524934882,105.51353284257269,105.0,100.31325600746537,100.0
64,2021/06/24-03:50:31,-3578,36.262883216556936,44.234912362304044,105.39129675350962,105.0,99.9661126917332,100.0
64,2021/06/24-03:50:38,-3576,36.26808060797569,44.16207355088409,105.3310045515445,105.0,99.76889645242667,100.0
65,2021/06/24-03:51:24,-3579,36.32139943170879,44.17827291204355,105.49957146153697,105.0,100.16653373313385,100.0
65,2021/06/24-03:51:31,-3579,36.33026642726294,44.234912362304044,105.37601792399393,105.0,100.15685603991457,100.0
65,2021/06/24-03:51:38,-3579,36.325867946986044,44.19446486089868,105.23396142986368,105.0,99.69529805985646,100.0
66,2021/06/24-03:52:25,-3579,36.386105208653234,44.170174158556165,104.6584280364482,105.0,99.96834139751424,100.0
66,2021/06/24-03:52:32,-3579,36.37387659303871,44.26723714064798,104.61268948267487,105.0,100.29460261298436,100.0
66,2021/06/24-03:52:38,-3579,36.41353321939128,44.339860303501496,104.63876234762004,105.0,99.70895464862163,100.0
67,2021/06/24-03:53:25,-3579,36.421185936971995,44.355978613992534,104.38289766886352,105.0,99.83206167799715,100.0
67,2021/06/24-03:53:32,-3580,36.42262444766746,44.38819329653529,104.40433818345694,105.0,100.29121427535182,100.0
67,2021/06/24-03:53:39,-3579,36.4423728420502,44.355978613992534,104.42871448732781,105.0,99.81413598930602,100.0
68,2021/06/24-03:54:25,-3580,36.47715107990143,44.29146139065381,104.6283675717798,105.0,99.78442883444325,100.0
68,2021/06/24-03:54:32,-3580,36.49489617560354,44.37208960877416,104.64933877848577,105.0,100.31634766171489,100.0
68,2021/06/24-03:54:39,-3580,36.47738127979059,44.45253515061762,104.66397421269315,105.0,99.86033294974044,100.0
69,2021/06/24-03:55:25,-3579,36.529812027983596,44.46056969928446,105.31187585110818,105.0,99.67919835094777,100.0
69,2021/06/24-03:55:32,-3579,36.519161343699416,44.39624240299423,105.32688954703039,105.0,100.21887399046243,100.0
