### METADATA ###
## USER ##
# id=nefarious1985#2344
# printer=voron_v2_350
# measure_type=nozzle_pin
# measure_gcode="G28 Z"
# notes=
# timestamp=2021-06-18_21-04-59
## SCRIPT ##
# data_structure=3
# hot_duration=3
# cool_duration=0
## Z_AXIS ##
# step_dist=0.0025
# max_z=330.0
# homing_speed=3.0
## FRAME_EXPANSION_COMPENSATION ##
# pullup_resistor=4700.0
# sensor_pin=P0.23
# z_stepper=stepper_z
# coeff=23.4
# gantry_factor=1.0
# frame_z_length=530.0
# max_z_offset=99999999.0
# sensor_type=100k3950
# inline_resistor=0.0
# smooth_time=2.0
# min_temp=0.0
# gcode_id=frame
# max_comp_z=0.0
# max_temp=100.0
### METADATA END ###
sample,time,mcu_pos_z,frame_t,chamber_t,bed_t,bed_target,he_t,he_target
58,2021/06/18-22:03:39,-2940,37.093694505732955,44.242996322150475,105.17397207096785,105.0,100.34163132244318,100.0
59,2021/06/18-22:04:25,-2942,37.134006917487284,44.072844172177724,105.05078669860099,105.0,100.20574324513316,100.0
59,2021/06/18-22:04:32,-2942,37.14407875934139,44.11343090475185,104.96262015293297,105.0,99.68612097416559,100.0
59,2021/06/18-22:04:39,-2942,37.17588551572634,44.17827291204355,104.91871736972679,105.0,100.14825865042404,100.0
60,2021/06/18-22:05:25,-2942,37.178277025162636,44.13776059165605,105.1504303188908,105.0,100.28012299567762,100.0
60,2021/06/18-22:05:32,-2942,37.20763078097262,44.242996322150475,105.15771600686253,105.0,99.63552927166357,100.0
60,2021/06/18-22:05:39,-2942,37.18586672224708,44.26723714064798,105.11770156172372,105.0,100.09030599023157,100.0
61,2021/06/18-22:06:26,-2943,37.24777310611938,44.251078437756746,105.08004402399307,105.0,100.18114554281723,100.0
61,2021/06/18-22:06:33,-2943,37.22797815608495,44.19446486089868,105.05605024572532,105.0,99.68649076297483,100.0
61,2021/06/18-22:06:39,-2942,37.24300390627995,44.17827291204355,105.08025126543579,105.0,100.26592718517881,100.0
62,2021/06/18-22:07:26,-2944,37.298082984294226,44.339860303501496,104.91982220996681,105.0,100.17414239414778,100.0
62,2021/06/18-22:07:33,-2943,37.299004281595,44.3237346685969,104.95585054231057,105.0,99.69836383105377,100.0
62,2021/06/18-22:07:40,-2944,37.29345522157604,44.596880224361655,104.96049929590355,105.0,100.20040006183964,100.0
63,2021/06/18-22:08:26,-2944,37.342669266892194,44.40428968594938,104.93494477099905,105.0,100.28717834762661,100.0
63,2021/06/18-22:08:33,-2943,37.33358715619268,44.28338847976681,105.0057861633155,105.0,99.67771098728875,100.0
63,2021/06/18-22:08:40,-2943,37.36354067503938,44.38014236548986,105.08582677903323,105.0,100.10710307298798,100.0
64,2021/06/18-22:09:26,-2945,37.37910257120067,44.524780843212966,105.00233564809777,105.0,100.30522965919438,100.0
64,2021/06/18-22:09:33,-2945,37.3739086265574,44.476633353065324,104.96663233631713,105.0,99.70197383645201,100.0
